boxscore_url,fetched
/boxscores/202201190ATL.html,0
/boxscores/202201190BOS.html,0
/boxscores/202201190MIA.html,0
/boxscores/202201190CHI.html,0
/boxscores/202201190MIL.html,0
/boxscores/202201190DAL.html,0
/boxscores/202201190SAS.html,0
/boxscores/202201190UTA.html,0
/boxscores/202201190DEN.html,0
/boxscores/202201190SAC.html,0
/boxscores/202201190LAL.html,0
/boxscores/202201200DAL.html,0
/boxscores/202201200NYK.html,0
/boxscores/202201200GSW.html,0
/boxscores/202201210CHO.html,0
/boxscores/202201210ORL.html,0
/boxscores/202201210PHI.html,0
/boxscores/202201210ATL.html,0
/boxscores/202201210BOS.html,0
/boxscores/202201210MIL.html,0
/boxscores/202201210WAS.html,0
/boxscores/202201210SAS.html,0
/boxscores/202201210DEN.html,0
/boxscores/202201210UTA.html,0
/boxscores/202201210GSW.html,0
/boxscores/202201220MIL.html,0
/boxscores/202201220CLE.html,0
/boxscores/202201220PHO.html,0
/boxscores/202201230NYK.html,0
/boxscores/202201230WAS.html,0
/boxscores/202201230MIA.html,0
/boxscores/202201230ORL.html,0
/boxscores/202201230TOR.html,0
/boxscores/202201230CHO.html,0
/boxscores/202201230SAS.html,0
/boxscores/202201230DAL.html,0
/boxscores/202201230DEN.html,0
/boxscores/202201230MIN.html,0
/boxscores/202201230GSW.html,0
/boxscores/202201240CLE.html,0
/boxscores/202201240NOP.html,0
/boxscores/202201240OKC.html,0
/boxscores/202201240PHO.html,0
/boxscores/202201250DET.html,0
/boxscores/202201250PHI.html,0
/boxscores/202201250TOR.html,0
/boxscores/202201250WAS.html,0
/boxscores/202201250BOS.html,0
/boxscores/202201250BRK.html,0
/boxscores/202201250HOU.html,0
/boxscores/202201250GSW.html,0
/boxscores/202201250POR.html,0
/boxscores/202201260CLE.html,0
/boxscores/202201260IND.html,0
/boxscores/202201260ORL.html,0
/boxscores/202201260ATL.html,0
/boxscores/202201260MIA.html,0
/boxscores/202201260BRK.html,0
/boxscores/202201260CHI.html,0
/boxscores/202201260SAS.html,0
/boxscores/202201260POR.html,0
/boxscores/202201260UTA.html,0
/boxscores/202201270PHI.html,0
/boxscores/202201270GSW.html,0
/boxscores/202201280ORL.html,0
/boxscores/202201280ATL.html,0
/boxscores/202201280CHO.html,0
/boxscores/202201280HOU.html,0
/boxscores/202201280MEM.html,0
/boxscores/202201280MIA.html,0
/boxscores/202201280NOP.html,0
/boxscores/202201280OKC.html,0
/boxscores/202201280SAS.html,0
/boxscores/202201280PHO.html,0
/boxscores/202201280MIL.html,0
/boxscores/202201290DAL.html,0
/boxscores/202201290NOP.html,0
/boxscores/202201290PHI.html,0
/boxscores/202201290MEM.html,0
/boxscores/202201290MIA.html,0
/boxscores/202201290GSW.html,0
/boxscores/202201300ATL.html,0
/boxscores/202201300CHO.html,0
/boxscores/202201300CHI.html,0
/boxscores/202201300DET.html,0
/boxscores/202201300MIL.html,0
/boxscores/202201300ORL.html,0
/boxscores/202201300MIN.html,0
/boxscores/202201300PHO.html,0
/boxscores/202201310CLE.html,0
/boxscores/202201310IND.html,0
/boxscores/202201310PHI.html,0
/boxscores/202201310ATL.html,0
/boxscores/202201310BOS.html,0
/boxscores/202201310NYK.html,0
/boxscores/202201310HOU.html,0
/boxscores/202201310OKC.html,0
/boxscores/202202010DET.html,0
/boxscores/202202010MIL.html,0
/boxscores/202202010TOR.html,0
/boxscores/202202010CHI.html,0
/boxscores/202202010MIN.html,0
/boxscores/202202010SAS.html,0
/boxscores/202202010PHO.html,0
/boxscores/202202020IND.html,0
/boxscores/202202020PHI.html,0
/boxscores/202202020BOS.html,0
/boxscores/202202020NYK.html,0
/boxscores/202202020HOU.html,0
/boxscores/202202020DAL.html,0
/boxscores/202202020SAC.html,0
/boxscores/202202020UTA.html,0
/boxscores/202202020LAL.html,0
/boxscores/202202030DET.html,0
/boxscores/202202030SAS.html,0
/boxscores/202202030ATL.html,0
/boxscores/202202030TOR.html,0
/boxscores/202202030GSW.html,0
/boxscores/202202030LAC.html,0
/boxscores/202202040CHO.html,0
/boxscores/202202040DET.html,0
/boxscores/202202040IND.html,0
/boxscores/202202040TOR.html,0
/boxscores/202202040SAS.html,0
/boxscores/202202040DEN.html,0
/boxscores/202202040UTA.html,0
/boxscores/202202040DAL.html,0
/boxscores/202202040POR.html,0
/boxscores/202202050ORL.html,0
/boxscores/202202050CHO.html,0
/boxscores/202202050WAS.html,0
/boxscores/202202050LAL.html,0
/boxscores/202202050POR.html,0
/boxscores/202202050SAC.html,0
/boxscores/202202060CHI.html,0
/boxscores/202202060DEN.html,0
/boxscores/202202060MIN.html,0
/boxscores/202202060CLE.html,0
/boxscores/202202060DAL.html,0
/boxscores/202202060ORL.html,0
/boxscores/202202060HOU.html,0
/boxscores/202202060LAC.html,0
/boxscores/202202070CHO.html,0
/boxscores/202202070WAS.html,0
/boxscores/202202070CHI.html,0
/boxscores/202202070OKC.html,0
/boxscores/202202070UTA.html,0
/boxscores/202202080PHI.html,0
/boxscores/202202080ATL.html,0
/boxscores/202202080BRK.html,0
/boxscores/202202080MEM.html,0
/boxscores/202202080NOP.html,0
/boxscores/202202080DAL.html,0
/boxscores/202202080DEN.html,0
/boxscores/202202080LAL.html,0
/boxscores/202202080POR.html,0
/boxscores/202202080SAC.html,0
/boxscores/202202090CLE.html,0
/boxscores/202202090CHO.html,0
/boxscores/202202090OKC.html,0
/boxscores/202202090POR.html,0
/boxscores/202202090SAC.html,0
/boxscores/202202090UTA.html,0
/boxscores/202202100DET.html,0
/boxscores/202202100NOP.html,0
/boxscores/202202100WAS.html,0
/boxscores/202202100HOU.html,0
/boxscores/202202100DAL.html,0
/boxscores/202202100GSW.html,0
/boxscores/202202100PHO.html,0
/boxscores/202202110DET.html,0
/boxscores/202202110IND.html,0
/boxscores/202202110PHI.html,0
/boxscores/202202110ATL.html,0
/boxscores/202202110BOS.html,0
/boxscores/202202110CHI.html,0
/boxscores/202202110UTA.html,0
/boxscores/202202120POR.html,0
/boxscores/202202120CHO.html,0
/boxscores/202202120NOP.html,0
/boxscores/202202120WAS.html,0
/boxscores/202202120PHI.html,0
/boxscores/202202120TOR.html,0
/boxscores/202202120CHI.html,0
/boxscores/202202120MIA.html,0
/boxscores/202202120DAL.html,0
/boxscores/202202120GSW.html,0
/boxscores/202202120PHO.html,0
/boxscores/202202130BOS.html,0
/boxscores/202202130IND.html,0
/boxscores/202202140WAS.html,0
/boxscores/202202140BRK.html,0
/boxscores/202202140NYK.html,0
/boxscores/202202140CHI.html,0
/boxscores/202202140MIL.html,0
/boxscores/202202140NOP.html,0
/boxscores/202202140DEN.html,0
/boxscores/202202140UTA.html,0
/boxscores/202202140LAC.html,0
/boxscores/202202150ATL.html,0
/boxscores/202202150MIA.html,0
/boxscores/202202150PHI.html,0
/boxscores/202202150MIL.html,0
/boxscores/202202150MIN.html,0
/boxscores/202202150NOP.html,0
/boxscores/202202150PHO.html,0
/boxscores/202202160ORL.html,0
/boxscores/202202160BOS.html,0
/boxscores/202202160IND.html,0
/boxscores/202202160NYK.html,0
/boxscores/202202160CHI.html,0
/boxscores/202202160MEM.html,0
/boxscores/202202160MIN.html,0
/boxscores/202202160OKC.html,0
/boxscores/202202160PHO.html,0
/boxscores/202202160GSW.html,0
/boxscores/202202160LAL.html,0
/boxscores/202202170CHO.html,0
/boxscores/202202170BRK.html,0
/boxscores/202202170NOP.html,0
/boxscores/202202170MIL.html,0
/boxscores/202202170LAC.html,0
/boxscores/202202240DET.html,0
/boxscores/202202240BRK.html,0
/boxscores/202202240CHI.html,0
/boxscores/202202240MIN.html,0
/boxscores/202202240OKC.html,0
/boxscores/202202240POR.html,0
/boxscores/202202240SAC.html,0
/boxscores/202202250CHO.html,0
/boxscores/202202250IND.html,0
/boxscores/202202250ORL.html,0
/boxscores/202202250WAS.html,0
/boxscores/202202250NYK.html,0
/boxscores/202202250MIN.html,0
/boxscores/202202250PHO.html,0
/boxscores/202202250UTA.html,0
/boxscores/202202250LAL.html,0
/boxscores/202202260DET.html,0
/boxscores/202202260ATL.html,0
/boxscores/202202260CHI.html,0
/boxscores/202202260CLE.html,0
/boxscores/202202260MIA.html,0
/boxscores/202202260MIL.html,0
/boxscores/202202260DEN.html,0
/boxscores/202202270NYK.html,0
/boxscores/202202270PHO.html,0
/boxscores/202202270IND.html,0
/boxscores/202202270CHO.html,0
/boxscores/202202270HOU.html,0
/boxscores/202202270GSW.html,0
/boxscores/202202270POR.html,0
/boxscores/202202270LAL.html,0
/boxscores/202202280CLE.html,0
/boxscores/202202280ORL.html,0
/boxscores/202202280BRK.html,0
/boxscores/202202280MIA.html,0
/boxscores/202202280MEM.html,0
/boxscores/202202280MIL.html,0
/boxscores/202202280OKC.html,0
/boxscores/202203010WAS.html,0
/boxscores/202203010BOS.html,0
/boxscores/202203010TOR.html,0
/boxscores/202203010HOU.html,0
/boxscores/202203010MIN.html,0
/boxscores/202203010LAL.html,0
/boxscores/202203020CLE.html,0
/boxscores/202203020ORL.html,0
/boxscores/202203020PHI.html,0
/boxscores/202203020HOU.html,0
/boxscores/202203020MIL.html,0
/boxscores/202203020NOP.html,0
/boxscores/202203020DEN.html,0
/boxscores/202203020PHO.html,0
/boxscores/202203030ATL.html,0
/boxscores/202203030BOS.html,0
/boxscores/202203030BRK.html,0
/boxscores/202203030TOR.html,0
/boxscores/202203030DAL.html,0
/boxscores/202203030SAS.html,0
/boxscores/202203030LAC.html,0
/boxscores/202203040DET.html,0
/boxscores/202203040PHI.html,0
/boxscores/202203040WAS.html,0
/boxscores/202203040CHI.html,0
/boxscores/202203040TOR.html,0
/boxscores/202203040NOP.html,0
/boxscores/202203040OKC.html,0
/boxscores/202203040DEN.html,0
/boxscores/202203040PHO.html,0
/boxscores/202203050DAL.html,0
/boxscores/202203050CHO.html,0
/boxscores/202203050MEM.html,0
/boxscores/202203050MIA.html,0
/boxscores/202203050MIN.html,0
/boxscores/202203050LAL.html,0
/boxscores/202203060BOS.html,0
/boxscores/202203060MIL.html,0
/boxscores/202203060WAS.html,0
/boxscores/202203060HOU.html,0
/boxscores/202203060OKC.html,0
/boxscores/202203060CLE.html,0
/boxscores/202203060DEN.html,0
/boxscores/202203060LAC.html,0
/boxscores/202203070DET.html,0
/boxscores/202203070PHI.html,0
/boxscores/202203070MIA.html,0
/boxscores/202203070MIN.html,0
/boxscores/202203070DAL.html,0
/boxscores/202203070SAS.html,0
/boxscores/202203070DEN.html,0
/boxscores/202203070SAC.html,0
/boxscores/202203080CHO.html,0
/boxscores/202203080IND.html,0
/boxscores/202203080ORL.html,0
/boxscores/202203080MEM.html,0
/boxscores/202203080OKC.html,0
/boxscores/202203080GSW.html,0
/boxscores/202203090CHO.html,0
/boxscores/202203090DET.html,0
/boxscores/202203090MIA.html,0
/boxscores/202203090HOU.html,0
/boxscores/202203090MIL.html,0
/boxscores/202203090MIN.html,0
/boxscores/202203090NOP.html,0
/boxscores/202203090DAL.html,0
/boxscores/202203090SAS.html,0
/boxscores/202203090SAC.html,0
/boxscores/202203090UTA.html,0
/boxscores/202203090LAC.html,0
/boxscores/202203100PHI.html,0
/boxscores/202203100DEN.html,0
/boxscores/202203110ORL.html,0
/boxscores/202203110ATL.html,0
/boxscores/202203110BOS.html,0
/boxscores/202203110HOU.html,0
/boxscores/202203110MEM.html,0
/boxscores/202203110MIA.html,0
/boxscores/202203110NOP.html,0
/boxscores/202203110SAS.html,0
/boxscores/202203110PHO.html,0
/boxscores/202203110LAL.html,0
/boxscores/202203120CHI.html,0
/boxscores/202203120MIA.html,0
/boxscores/202203120SAS.html,0
/boxscores/202203120GSW.html,0
/boxscores/202203120DEN.html,0
/boxscores/202203120UTA.html,0
/boxscores/202203120POR.html,0
/boxscores/202203130BRK.html,0
/boxscores/202203130DET.html,0
/boxscores/202203130BOS.html,0
/boxscores/202203130ORL.html,0
/boxscores/202203130ATL.html,0
/boxscores/202203130NOP.html,0
/boxscores/202203130OKC.html,0
/boxscores/202203130PHO.html,0
/boxscores/202203140CLE.html,0
/boxscores/202203140ATL.html,0
/boxscores/202203140PHI.html,0
/boxscores/202203140OKC.html,0
/boxscores/202203140SAS.html,0
/boxscores/202203140GSW.html,0
/boxscores/202203140SAC.html,0
/boxscores/202203140UTA.html,0
/boxscores/202203140LAL.html,0
/boxscores/202203150IND.html,0
/boxscores/202203150ORL.html,0
/boxscores/202203150MIA.html,0
/boxscores/202203150NOP.html,0
/boxscores/202203160CHO.html,0
/boxscores/202203160CLE.html,0
/boxscores/202203160WAS.html,0
/boxscores/202203160BRK.html,0
/boxscores/202203160NYK.html,0
/boxscores/202203160HOU.html,0
/boxscores/202203160MIN.html,0
/boxscores/202203160SAS.html,0
/boxscores/202203160UTA.html,0
/boxscores/202203160GSW.html,0
/boxscores/202203160SAC.html,0
/boxscores/202203160LAC.html,0
/boxscores/202203170ORL.html,0
/boxscores/202203180PHI.html,0
/boxscores/202203180ATL.html,0
/boxscores/202203180BRK.html,0
/boxscores/202203180CLE.html,0
/boxscores/202203180NYK.html,0
/boxscores/202203180TOR.html,0
/boxscores/202203180HOU.html,0
/boxscores/202203180MIA.html,0
/boxscores/202203180SAS.html,0
/boxscores/202203180UTA.html,0
/boxscores/202203180PHO.html,0
/boxscores/202203180SAC.html,0
/boxscores/202203190MIN.html,0
/boxscores/202203190CHO.html,0
/boxscores/202203190CLE.html,0
/boxscores/202203190WAS.html,0
/boxscores/202203200HOU.html,0
/boxscores/202203200IND.html,0
/boxscores/202203200ATL.html,0
/boxscores/202203200ORL.html,0
/boxscores/202203200SAC.html,0
/boxscores/202203200NYK.html,0
/boxscores/202203200DEN.html,0
/boxscores/202203200GSW.html,0
/boxscores/202203200PHI.html,0
/boxscores/202203210CHO.html,0
/boxscores/202203210CLE.html,0
/boxscores/202203210DET.html,0
/boxscores/202203210BRK.html,0
/boxscores/202203210PHI.html,0
/boxscores/202203210CHI.html,0
/boxscores/202203210HOU.html,0
/boxscores/202203210OKC.html,0
/boxscores/202203210DAL.html,0
/boxscores/202203220ORL.html,0
/boxscores/202203220NYK.html,0
/boxscores/202203220MIL.html,0
/boxscores/202203220DEN.html,0
/boxscores/202203230CHO.html,0
/boxscores/202203230DET.html,0
/boxscores/202203230IND.html,0
/boxscores/202203230BOS.html,0
/boxscores/202203230MEM.html,0
/boxscores/202203230MIA.html,0
/boxscores/202203230MIN.html,0
/boxscores/202203230OKC.html,0
/boxscores/202203230DAL.html,0
/boxscores/202203230LAL.html,0
/boxscores/202203230POR.html,0
/boxscores/202203240TOR.html,0
/boxscores/202203240MEM.html,0
/boxscores/202203240MIL.html,0
/boxscores/202203240NOP.html,0
/boxscores/202203240DEN.html,0
/boxscores/202203250CHO.html,0
/boxscores/202203250DET.html,0
/boxscores/202203250ATL.html,0
/boxscores/202203250MIA.html,0
/boxscores/202203250MIN.html,0
/boxscores/202203250POR.html,0
/boxscores/202203250LAC.html,0
/boxscores/202203260NOP.html,0
/boxscores/202203260ORL.html,0
/boxscores/202203260TOR.html,0
/boxscores/202203260CLE.html,0
/boxscores/202203260MEM.html,0
/boxscores/202203260MIA.html,0
/boxscores/202203260DEN.html,0
/boxscores/202203260POR.html,0
/boxscores/202203270DET.html,0
/boxscores/202203270BOS.html,0
/boxscores/202203270PHO.html,0
/boxscores/202203270WAS.html,0
/boxscores/202203270NOP.html,0
/boxscores/202203270BRK.html,0
/boxscores/202203270DAL.html,0
/boxscores/202203280CHO.html,0
/boxscores/202203280CLE.html,0
/boxscores/202203280IND.html,0
/boxscores/202203280MIA.html,0
/boxscores/202203280NYK.html,0
/boxscores/202203280TOR.html,0
/boxscores/202203280HOU.html,0
/boxscores/202203280MEM.html,0
/boxscores/202203280POR.html,0
/boxscores/202203290PHI.html,0
/boxscores/202203290WAS.html,0
/boxscores/202203290BRK.html,0
/boxscores/202203290DAL.html,0
/boxscores/202203290LAC.html,0
/boxscores/202203300CLE.html,0
/boxscores/202203300IND.html,0
/boxscores/202203300WAS.html,0
/boxscores/202203300BOS.html,0
/boxscores/202203300NYK.html,0
/boxscores/202203300TOR.html,0
/boxscores/202203300HOU.html,0
/boxscores/202203300OKC.html,0
/boxscores/202203300SAS.html,0
/boxscores/202203300GSW.html,0
/boxscores/202203300POR.html,0
/boxscores/202203310DET.html,0
/boxscores/202203310ATL.html,0
/boxscores/202203310BRK.html,0
/boxscores/202203310CHI.html,0
/boxscores/202203310UTA.html,0
/boxscores/202204010ORL.html,0
/boxscores/202204010WAS.html,0
/boxscores/202204010BOS.html,0
/boxscores/202204010HOU.html,0
/boxscores/202204010MEM.html,0
/boxscores/202204010MIL.html,0
/boxscores/202204010OKC.html,0
/boxscores/202204010SAS.html,0
/boxscores/202204010DEN.html,0
/boxscores/202204010LAL.html,0
/boxscores/202204020PHI.html,0
/boxscores/202204020NYK.html,0
/boxscores/202204020ATL.html,0
/boxscores/202204020CHI.html,0
/boxscores/202204020GSW.html,0
/boxscores/202204030BOS.html,0
/boxscores/202204030MIL.html,0
/boxscores/202204030LAL.html,0
/boxscores/202204030IND.html,0
/boxscores/202204030CLE.html,0
/boxscores/202204030ORL.html,0
/boxscores/202204030HOU.html,0
/boxscores/202204030OKC.html,0
/boxscores/202204030SAS.html,0
/boxscores/202204030TOR.html,0
/boxscores/202204030SAC.html,0
/boxscores/202204030LAC.html,0
/boxscores/202204050IND.html,0
/boxscores/202204050ORL.html,0
/boxscores/202204050BRK.html,0
/boxscores/202204050MIA.html,0
/boxscores/202204050TOR.html,0
/boxscores/202204050CHI.html,0
/boxscores/202204050MIN.html,0
/boxscores/202204050OKC.html,0
/boxscores/202204050DEN.html,0
/boxscores/202204050UTA.html,0
/boxscores/202204050SAC.html,0
/boxscores/202204050PHO.html,0
/boxscores/202204060DET.html,0
/boxscores/202204060NYK.html,0
/boxscores/202204060ATL.html,0
/boxscores/202204060CHI.html,0
/boxscores/202204060UTA.html,0
/boxscores/202204060LAC.html,0
/boxscores/202204070CHO.html,0
/boxscores/202204070MIL.html,0
/boxscores/202204070TOR.html,0
/boxscores/202204070MIN.html,0
/boxscores/202204070NOP.html,0
/boxscores/202204070DEN.html,0
/boxscores/202204070GSW.html,0
/boxscores/202204080DET.html,0
/boxscores/202204080WAS.html,0
/boxscores/202204080BRK.html,0
/boxscores/202204080TOR.html,0
/boxscores/202204080CHI.html,0
/boxscores/202204080MIA.html,0
/boxscores/202204080DAL.html,0
/boxscores/202204080UTA.html,0
/boxscores/202204080LAL.html,0
/boxscores/202204090PHI.html,0
/boxscores/202204090MEM.html,0
/boxscores/202204090SAS.html,0
/boxscores/202204090LAC.html,0
/boxscores/202204100BRK.html,0
/boxscores/202204100CHO.html,0
/boxscores/202204100CLE.html,0
/boxscores/202204100HOU.html,0
/boxscores/202204100MEM.html,0
/boxscores/202204100NYK.html,0
/boxscores/202204100ORL.html,0
/boxscores/202204100PHI.html,0
/boxscores/202204100MIN.html,0
/boxscores/202204100DAL.html,0
/boxscores/202204100DEN.html,0
/boxscores/202204100LAC.html,0
/boxscores/202204100NOP.html,0
/boxscores/202204100PHO.html,0
/boxscores/202204100POR.html,0
/boxscores/202204120BRK.html,0
/boxscores/202204120MIN.html,0
/boxscores/202204130ATL.html,0
/boxscores/202204130NOP.html,0
/boxscores/202204150CLE.html,0
/boxscores/202204150LAC.html,0
/boxscores/202204160DAL.html,0
/boxscores/202204160MEM.html,0
/boxscores/202204160PHI.html,0
/boxscores/202204160GSW.html,0
/boxscores/202204170MIA.html,0
/boxscores/202204170BOS.html,0
/boxscores/202204170MIL.html,0
/boxscores/202204170PHO.html,0
/boxscores/202204180PHI.html,0
/boxscores/202204180DAL.html,0
/boxscores/202204180GSW.html,0
/boxscores/202204190MIA.html,0
/boxscores/202204190MEM.html,0
/boxscores/202204190PHO.html,0
/boxscores/202204200BOS.html,0
/boxscores/202204200TOR.html,0
/boxscores/202204200MIL.html,0
/boxscores/202204210MIN.html,0
/boxscores/202204210UTA.html,0
/boxscores/202204210DEN.html,0
/boxscores/202204220ATL.html,0
/boxscores/202204220CHI.html,0
/boxscores/202204220NOP.html,0
/boxscores/202204230TOR.html,0
/boxscores/202204230UTA.html,0
/boxscores/202204230BRK.html,0
/boxscores/202204230MIN.html,0
/boxscores/202204240CHI.html,0
/boxscores/202204240DEN.html,0
/boxscores/202204240ATL.html,0
/boxscores/202204240NOP.html,0
/boxscores/202204250BRK.html,0
/boxscores/202204250PHI.html,0
/boxscores/202204250DAL.html,0
/boxscores/202204260MIA.html,0
/boxscores/202204260MEM.html,0
/boxscores/202204260PHO.html,0
/boxscores/202204270MIL.html,0
/boxscores/202204270GSW.html,0
/boxscores/202204280TOR.html,0
/boxscores/202204280NOP.html,0
/boxscores/202204280UTA.html,0
/boxscores/202204290MIN.html,0
/boxscores/202205010BOS.html,0
/boxscores/202205010MEM.html,0
/boxscores/202205020MIA.html,0
/boxscores/202205020PHO.html,0
/boxscores/202205030BOS.html,0
/boxscores/202205030MEM.html,0
/boxscores/202205040MIA.html,0
/boxscores/202205040PHO.html,0
/boxscores/202205060PHI.html,0
/boxscores/202205060DAL.html,0
/boxscores/202205070MIL.html,0
/boxscores/202205070GSW.html,0
/boxscores/202205080DAL.html,0
/boxscores/202205080PHI.html,0
/boxscores/202205090MIL.html,0
/boxscores/202205090GSW.html,0
/boxscores/202205100MIA.html,0
/boxscores/202205100PHO.html,0
/boxscores/202205110BOS.html,0
/boxscores/202205110MEM.html,0
/boxscores/202205120PHI.html,0
/boxscores/202205120DAL.html,0
/boxscores/202205130MIL.html,0
/boxscores/202205130GSW.html,0
/boxscores/202205150BOS.html,0
/boxscores/202205150PHO.html,0
/boxscores/202205170MIA.html,0
/boxscores/202205180GSW.html,0
/boxscores/202205190MIA.html,0
/boxscores/202205200GSW.html,0
/boxscores/202205210BOS.html,0
/boxscores/202205220DAL.html,0
/boxscores/202205230BOS.html,0
/boxscores/202205240DAL.html,0
/boxscores/202205250MIA.html,0
/boxscores/202205260GSW.html,0
/boxscores/202205270BOS.html,0
/boxscores/202205290MIA.html,0
/boxscores/202206020GSW.html,0
/boxscores/202206050GSW.html,0
/boxscores/202206080BOS.html,0
/boxscores/202206100BOS.html,0
/boxscores/202206130GSW.html,0
/boxscores/202206160BOS.html,0